Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image2009,1,1.46900939941406,158.669148344944,12.5963942596659,0.004034160366652001,8.92219420685109,81.18643253287591,95.378947368421,0.052968383037307,0.002805649601587,0.307531318420022,5.23625730994152,0.8745263891329409,7.4583407311987535e-155
Image2010,1,1.83161926269531,199.963742962975,14.1408536857919,0.003696299062271,8.0398641100063,65.8041984740259,57.2875939849624,0.05067785606971,0.002568245095822,0.317140776265136,4.22932330827068,0.9230111836525452,7.4583407311987535e-155
Image2011,1,0.502273559570313,49.072251710999204,7.00515893545601,0.012357602199175,14.1128152963424,200.357735152494,16.5062111801242,0.092934490729472,0.008636819567145999,0.415514084619896,2.6055900621118,0.880347405923189,7.4583407311987535e-155
Image2012,0,12.5095367431641,628.435652289975,25.0686188747999,0.072072838794961,2.458467035795,6.36636109865288,102.72715572715599,0.23513535967343,0.055288637368753,0.539102942217462,3.81570141570142,0.950088681645456,7.4583407311987535e-155
Image2013,0,8.66055297851563,485.980872910454,22.044973869579703,0.073568014166401,2.9745977549468603,9.16249775216405,137.308058608059,0.237857473209808,0.056576177561755,0.518566275258281,4.51611721611721,0.933957583661567,7.4583407311987535e-155
Image2014,0,3.95640563964844,241.819797726068,15.5505561870329,0.096439558281375,4.36110959110344,19.6726421659681,160.95030946065398,0.274631769899748,0.075422609038268,0.517535112852254,4.93050397877984,0.9231422732070408,7.4583407311987535e-155
Image2015,0,6.2467956542968786,886.700396953462,29.7775149559775,0.121966999786991,5.1578858044265585,27.233331554124604,494.601411764706,0.311406142307964,0.096973785467128,0.500180243258311,8.292235294117651,0.9555071785107208,7.4583407311987535e-155
Image2016,0,10.451171875,1300.66540508519,36.06473908245,0.284854989304078,3.79925743630938,14.814920936742801,238.069803921569,0.492613895088999,0.242668449634756,0.6672382497570799,4.51666666666667,0.976846303912148,7.4583407311987535e-155
Image2017,1,0.832489013671875,138.0089238176,11.747719941231198,0.004836033861220001,14.3573566474388,208.513446709484,71.2825396825397,0.057974547199205,0.003361048122953,0.285792364722753,5.97460317460318,0.898519709831918,7.4583407311987535e-155
Image2018,1,3.95115661621094,675.114050642428,25.98295692646289,0.001794034234669,6.89901826634908,48.69874744882879,95.50625,0.035287072266424,0.001245177469136,0.22996078420468,6.86597222222222,0.9393898505925028,7.4583407311987535e-155
Image2019,1,0.073928833007813,17.8995779253784,4.23078927924547,0.129595378924031,57.24933049383039,3277.7149138590803,3.7333333333333294,0.309120616516523,0.095555555555556,0.554509803921569,1.33333333333333,0.560669456066946,7.4583407311987535e-155
Image2020,1,19.0057067871094,2330.54983044418,48.2757685639927,0.016213226708624,3.08138021205912,10.0153262632042,218.456755050505,0.10861687434688902,0.011797625392888,0.351002191257393,6.80755471380471,0.96996204133762,7.4583407311987535e-155
Image2021,1,19.81884765625,2463.7938997905608,49.636618537029285,0.012756416694671998,3.0197447638918,9.55234953893772,214.469833928947,0.096010399144675,0.00921799674392,0.34935161218581395,6.83939457641371,0.969346633819088,7.4583407311987535e-155
Image2022,1,19.4875640869141,2405.99174400326,49.0509097163678,0.0067154996245,3.065028556879,9.88335967919974,235.57093425605493,0.06917369132545799,0.00478499957159,0.32758360969771805,7.582828719723178,0.962725259411842,7.4583407311987535e-155
Image2023,1,15.657257080078098,2126.5812936688503,46.114870634849005,0.0010435287342630002,3.46769773974379,12.5344829212994,250.68776119403,0.026907513022813,0.0007240142570730001,0.287098745646503,7.96746268656716,0.9454635570629008,7.4583407311987535e-155
Image2024,1,15.5565338134766,2132.80633012577,46.182316205727204,0.002274499954671,3.43398718605741,12.190156606895002,183.73702882483397,0.039864471162695,0.0015891760610810002,0.314827155305626,6.650849963045091,0.966009250784431,7.4583407311987535e-155
Image2025,1,5.22406005859375,913.8716836130701,30.2303106767541,0.003519032503255,6.121475698075451,38.3059040932635,69.3477088948787,0.049469545432943005,0.002447235925342,0.363973038743314,4.4075471698113216,0.965672318985408,7.4583407311987535e-155
Image2026,1,12.1541748046875,1831.2831138763001,42.7934938264721,0.002643452051884,3.88990660841055,15.448481386446801,83.9824820599409,0.042912090696754994,0.001841447527967,0.314013654572388,5.08927817644576,0.972111555292442,7.4583407311987535e-155
Image2027,1,7.26707458496094,1108.085689281,33.2879210717791,0.00247058025927,4.9564221366741,25.2365466891913,79.7796257796258,0.041443382493242,0.0017175539524809998,0.30974976149272604,5.34927234927235,0.957673761631164,7.4583407311987535e-155
Image2028,1,2.4275665283203103,351.88883299500395,18.758700194709803,0.002648949496673,8.07655948698882,66.9131426116717,86.62095238095242,0.042899450017353,0.001840362811791,0.24623984798688106,6.44952380952381,0.9263505382024442,7.4583407311987535e-155
Image2029,0,5.8011169433593786,518.918286134478,22.7797780088937,0.096050647971596,4.33516209770187,19.3440016943977,213.19363395225497,0.274138298192154,0.07515180653569,0.500566888453893,6.18744473916888,0.952408241160935,7.4583407311987535e-155
Image2030,0,0.812530517578125,29.4878059988087,5.43026758077433,0.17536342948420902,8.191479547465839,76.94014807240491,52.88443976115211,0.378233578788501,0.14306064012315695,0.5870472715873729,3.1380400421496297,0.9262788934041,7.4583407311987535e-155
Image2031,0,3.51791381835937,199.86140254773701,14.137234614581999,0.16048799883002698,4.48942301039318,20.7158114037281,47.1196660482375,0.360404550145911,0.129891439765877,0.594845123492364,2.94403215831787,0.9762694728285908,7.4583407311987535e-155
Image2032,0,4.183258056640629,202.423016507728,14.2275442894312,0.22341242369272696,3.78526559420924,14.7132523200667,27.78171343219889,0.4310251797611079,0.185782705588096,0.6738504858937401,2.0652939293716,0.982346545339104,7.4583407311987535e-155
Image2033,0,6.6921691894531286,317.636293417789,17.8223537563866,0.179795650985548,3.3448584439383704,13.9819249125423,73.8823529411765,0.383260473908827,0.14688859086081898,0.628408235366996,3.05558012678756,0.957869093953234,7.4583407311987535e-155
Image2034,0,9.92335510253906,402.443842387102,20.0610030254497,0.11648238747582496,2.47526641538218,6.540597124105929,50.802617230098114,0.303613796905581,0.09218133767142404,0.5643899437536201,2.99500660047064,0.9666699260492492,7.4583407311987535e-155
Image2035,1,3.69342041015625,250.33576738512002,15.8220026351003,0.005991472357377,4.90571304101857,25.850047799559,38.8662790697674,0.064874500282985,0.004208700786967,0.3897188971492411,3.620985603543741,0.9683414947572768,7.4583407311987535e-155
Image2036,1,4.2332763671875,341.425002133818,18.4776893072109,0.003314422970322,4.85855470993073,24.6844328006631,42.2558139534884,0.04807409171029702,0.00231111829377,0.3608481369382221,3.8479427549195,0.966861361378656,7.4583407311987535e-155
Image2037,1,6.78129577636719,460.556568159341,21.4605817292855,0.005065486448224,3.79027219950686,15.4350711662644,41.5103225806452,0.059654965261351,0.003558714880333,0.390096330973553,3.5629032258064504,0.9712738731483448,7.4583407311987535e-155
Image2038,1,3.0726776123046897,253.384189325101,15.918046027232801,0.002432373536613,5.625885187975991,32.789816619008,40.8707865168539,0.041101051657937,0.0016892964473879998,0.333133628440076,3.99092480553155,0.948309697601455,7.4583407311987535e-155
Image2039,1,7.294281005859378,474.310918188769,21.778680359213,0.002919139771038,3.66689335879532,15.0168621120326,45.791843541540295,0.04504374863794098,0.002028939291358,0.3860932407146061,3.82064887810794,0.9566882528771892,7.4583407311987535e-155
Image2040,1,7.0062561035156286,481.438596560631,21.9417090619813,0.00295704082267,3.74656237438696,15.0789585290816,36.281599736668795,0.045342106457392,0.002055906617993,0.390267339023307,3.54394338380514,0.968127284304576,7.4583407311987535e-155
Image2041,1,6.93524169921875,463.76136150380995,21.5351192591035,0.0104245894209,3.69412383367525,14.6341958727101,48.6160523911057,0.08624011480552,0.007437357401669001,0.4242517151709121,3.78906487968322,0.969577982552434,7.4583407311987535e-155
Image2042,1,4.82179260253906,348.4707345927771,18.667370853786,0.005971049459085,4.3819083068564,20.2814570269932,41.9788533834586,0.06475889575166999,0.004193714578975999,0.4135973342567321,3.3515037593985,0.965946565512376,7.4583407311987535e-155
Image2043,1,2.86766052246094,185.393666612394,13.6159342908371,0.016996125851538,5.157766982568121,27.6854500171107,43.022068511198995,0.110750088081991,0.012265582010168998,0.4123983318355971,3.3461791831357,0.963235809192442,7.4583407311987535e-155
Image2044,0,7.23707580566406,279.356562568849,16.7139631018155,0.08522240088798501,2.72097362904383,7.66317721391459,46.37005913476499,0.256552502514714,0.065819186546562,0.567903722902651,2.84329287270464,0.9573736216111528,7.4583407311987535e-155
Image2045,0,3.66586303710937,161.020122541497,12.6893704548924,0.123396986813635,3.86785062125638,15.428379804453499,72.331663733586,0.312842924529683,0.097870695428285,0.590536957393347,3.25544876133748,0.939283754431541,7.4583407311987535e-155
Image2046,0,2.1118927001953103,187.683735003658,13.6997713485904,0.30010963781850203,7.0151935043447,51.2972266476065,309.979020979021,0.5070091663421621,0.257058294754974,0.632232412991097,5.6497668997669015,0.92700933681972,7.4583407311987535e-155
Image2047,0,6.5206604003906286,681.913093452478,26.1134657495415,0.110809047185203,4.36653778366827,19.470622369652396,139.477310005468,0.29556307733880705,0.08735753268598599,0.553639375982208,4.27337342810279,0.977148319139757,7.4583407311987535e-155
Image2048,0,7.4315185546875,723.943075531777,26.906190282754196,0.18239420589393104,3.96800986443096,16.0670890935132,140.56988396624502,0.386233048699456,0.14917596790767598,0.634095699153958,3.47652953586498,0.976807672832612,7.4583407311987535e-155
Image2049,0,11.3412933349609,995.968993089634,31.5589764265198,0.185129970082506,3.11886091038164,9.990382544030279,189.350501444841,0.389392141282525,0.15162623969258998,0.62967121346286,4.05932347441781,0.966897048139532,7.4583407311987535e-155
Image2050,0,19.005905151367198,1482.48594780049,38.5030641352151,0.094516209251395,2.41210243554308,6.050678428327888,169.81861725594,0.27151061698309803,0.073718015134543,0.554153943839694,4.17760131089683,0.9670986922615872,7.4583407311987535e-155
Image2051,0,20.00439453125,1525.7954923049301,39.06143228691089,0.084952794626763,2.35799848886377,5.799480155346968,145.712831697565,0.25657006980852204,0.06582820072155,0.55238031088036,4.19701926572156,0.9711353682543408,7.4583407311987535e-155
Image2052,1,0.898345947265625,117.236589184554,10.827584642225304,0.005471311469838,12.213958326601801,150.09744666182698,32.384615384615394,0.061685708751713,0.003805126664201,0.305001233663301,3.87019230769231,0.8538499945262379,7.4583407311987535e-155
Image2053,1,3.48910522460937,444.615703988211,21.0859124532995,0.002806972411254,6.33648799996928,40.9176603435727,46.0419621749409,0.044162423845086,0.001950319679873,0.332290226358307,4.11997635933806,0.938344065365218,7.4583407311987535e-155
Image2054,1,4.231170654296879,609.9156735280079,24.696470871928398,0.002089829532872,6.14758410297725,38.5395252607338,74.28837719298241,0.038084330555245,0.001450416233841,0.306784022033461,4.59649122807018,0.941043009115972,7.4583407311987535e-155
Image2055,1,10.0101470947266,1277.97322814859,35.748751420834104,0.008877031229890999,3.9663933195559298,16.243737672160698,145.257201225741,0.079548368823036,0.006327942982406001,0.409285737599789,4.35219611848825,0.963489824845461,7.4583407311987535e-155
Image2056,1,10.6281280517578,1403.06899736813,37.4575626191579,0.00993687680118,3.9275000608586894,15.8885425910119,169.432745098039,0.084358970988029,0.007116435986159,0.400980244453931,4.94176470588235,0.964459432022917,7.4583407311987535e-155
Image2057,1,6.00096130371094,946.7339221858521,30.7690416195541,0.004242856992109,5.4328866498253605,30.0012891960139,29.4659188955997,0.054321242058286,0.0029507973387550004,0.38780840565422,3.21656600517688,0.978340409430018,7.4583407311987535e-155
Image2058,1,4.0272216796875,664.726162551425,25.7822838893575,0.004174597492239,6.652259755684768,44.780483449837,30.9840425531915,0.053876900478412,0.0029027204051609995,0.3851931264883189,3.28324468085106,0.96726805146058,7.4583407311987535e-155
Image2059,1,7.1739196777343786,989.3271903925612,31.4535719814548,0.027212266222169,4.7515782278618,23.231797608846307,218.24645969498903,0.14157448802353,0.020043335659125,0.435500807139063,5.013888888888889,0.9664976849731852,7.4583407311987535e-155
Image2060,1,2.8308258056640603,399.27721937839,19.981922314391802,0.020283673527723,7.38918197812203,55.9449144435507,282.419958419958,0.121354295509946,0.014726865038715,0.408576700946329,6.24670824670825,0.946447839290874,7.4583407311987535e-155
Image2061,1,0.017074584960938,2.1225706436573897,1.45690447307206,0.15111561872544,85.3461884190964,7284.70004751386,1.6666666666666698,0.33333333333333304,0.111111111111111,0.566666666666667,1.0,0.411764705882353,7.4583407311987535e-155
Image2062,0,1.58106994628906,85.31070997672609,9.23637970076621,0.21733597925750087,6.8276001327118205,50.24257132993,63.2670076726343,0.424747859681945,0.180410744304393,0.609134760974036,3.5283887468030697,0.960892967143002,7.4583407311987535e-155
Image2063,0,4.44938659667969,291.19082579643,17.0643143957333,0.109374102120486,4.26399535882154,18.6497803129609,63.5587561374795,0.292565517692099,0.085594582142446,0.569597743457303,3.411783960720129,0.9745845782849408,7.4583407311987535e-155
Image2064,0,5.13972473144531,305.901384217762,17.4900367128763,0.252443789965534,3.83409788348975,15.2721709277757,47.089401294498394,0.460626324306802,0.2121766106443949,0.6649615183486021,2.6589805825242703,0.9802232047227428,7.4583407311987535e-155
Image2065,1,0.531387329101563,43.844783994675595,6.62153939765336,0.015361658830031,13.054586167987196,176.423183944198,74.24485125858119,0.103848316657327,0.010784472872561,0.39373975309445897,4.76201372997712,0.9363448060305491,7.4583407311987535e-155
Image2066,1,1.23789978027344,144.76177830554198,12.0316988952326,0.026228259252943,9.859365434543973,97.5776847753365,14.6082949308756,0.135873083794138,0.018461494899729,0.4470661295775461,2.44239631336406,0.858455935307311,7.4583407311987535e-155
Image2067,1,5.5027160644531286,501.20435439182,22.387593760648304,0.013779026461892,4.44413649267363,20.1969629834685,147.4125,0.098461622037019,0.009694691014161,0.411430747494745,4.90484693877551,0.925037115670142,7.4583407311987535e-155
Image2068,1,5.69960021972656,532.006275291723,23.0652612231408,0.015447335113014,4.4534733162437306,20.4077600473973,152.435840158848,0.10443463800272,0.010906593614759,0.438208590052386,5.1049888309754285,0.9342905358292272,7.4583407311987535e-155
Image2069,1,4.86262512207031,471.975731897658,21.725002460245104,0.0126888184136,4.8372009890861,24.106314796543302,104.958441558442,0.094250959570694,0.008883243379997,0.4007831336060129,4.91103896103896,0.8947417437065519,7.4583407311987535e-155
Image2070,1,1.18778991699219,135.097203527891,11.623132259760801,0.005114349390158,10.2468082892867,108.06105965390199,148.998461538462,0.059653833754896,0.003558579881657,0.25156822188993105,8.32461538461538,0.85692328540316,7.4583407311987535e-155
Image2071,1,3.96359252929687,402.886475629306,20.0720321748772,0.0115562434677,5.4642945556902,30.7499841594693,54.9855967078189,0.08998053195182001,0.008096496130332,0.37719668289870895,4.40617283950617,0.943959308120272,7.4583407311987535e-155
Image2072,1,1.71380615234375,217.00206124995498,14.7309898258723,0.004715608825225001,9.14487274344942,87.168630971103,100.398857142857,0.057279835822362,0.003280979591837,0.26799158382778,6.8514285714285705,0.9374810068247692,7.4583407311987535e-155
Image2073,1,2.20550537109375,175.051428080803,13.2307002112814,0.009387949419804002,6.83823002872,52.4085887935428,69.2905701754386,0.08095120795044701,0.006553098068636999,0.332644389973213,5.16118421052632,0.932117993217719,7.4583407311987535e-155
Image2074,0,14.215423583984402,603.029367756486,24.5566562820854,0.067467475812887,2.20302794346835,5.20591927275067,55.933066025127,0.2259299302052689,0.051044333362558,0.522721484871424,3.41470195134991,0.966885978293373,7.4583407311987535e-155
Image2075,0,10.872100830078098,487.11481914824304,22.0706778135209,0.07126910936195799,2.50404789862166,6.594702651531402,68.3704922347986,0.232694465575995,0.054146714309698,0.5283624048729221,3.61621479336668,0.957407088871388,7.4583407311987535e-155
Image2076,0,7.2853698730468786,358.338019573519,18.9298182657288,0.09062568692680904,3.03526719911594,9.54076978849453,83.7268497399872,0.264484402802647,0.06995199932587301,0.53702921849296,3.94653772466016,0.94932772476258,7.4583407311987535e-155
Image2077,0,2.58010864257812,135.321483229937,11.632776247737999,0.1807012268651,4.9953136091379005,25.964233683125602,125.30671641791001,0.384041426727166,0.147487817442638,0.586602742812211,4.54925373134328,0.923162255708439,7.4583407311987535e-155
Image2078,0,0.55609130859375,25.926571212318105,5.09181413764467,0.214651461128853,13.4407792590217,220.838705739476,51.03631082062451,0.421828133978968,0.17793897461617894,0.615715760980267,2.99636891793754,0.944070412397952,7.4583407311987535e-155
Image2079,0,4.038299560546879,278.630839192363,16.6922388909446,0.114879951212369,4.84478715950344,25.2502145032105,76.3936237373737,0.301427849194904,0.090858748270266,0.580853873666725,3.54545454545455,0.973804737990952,7.4583407311987535e-155
Image2080,1,0.025405883789063,2.12723405938966,1.4585040484652998,0.065627190623607,57.8018625463474,3363.4139903416803,65.9333333333333,0.216024689946929,0.046666666666667,0.283413355155607,5.4,0.125011059010882,7.4583407311987535e-155
Image2081,1,1.6086730957031297,190.89241880724097,13.816382261910698,0.003100709033967,9.04066205933975,84.1372122882991,68.3461538461538,0.046427758624786,0.002155536770921,0.289489095841109,4.86043956043956,0.968772832059054,7.4583407311987535e-155
Image2082,1,2.20237731933594,289.58364795839196,17.0171574582359,0.002451783099348,8.07598292478342,66.69755025591539,90.1686859273066,0.041259913552989,0.0017023804664,0.29553387654249,5.14911463187325,0.924003968190802,7.4583407311987535e-155
Image2083,1,5.38975524902344,631.949211660205,25.1386000338166,0.00194943797323,5.22133128953962,28.909411065113602,59.7879403794038,0.036801155239885,0.00135432502699,0.312107774503853,4.857046070460701,0.976115982577234,7.4583407311987535e-155
Image2084,1,2.5045928955078103,379.3321252869069,19.4764505310107,0.001502084623734,8.34639264874417,72.51457889754779,85.2997224791859,0.032284788837401,0.001042307590276,0.205696839099708,6.75763182238668,0.9732653890118812,7.4583407311987535e-155
Image2085,1,3.66879272460937,566.378618353386,23.798710434672397,0.001253096530011,6.92646861780995,49.66783321872271,101.34650856389999,0.029482798419763,0.00086923540266,0.209851319365557,6.9262187088274,0.95695133808807,7.4583407311987535e-155
Image2086,1,3.2370758056640603,501.095604383209,22.3851648281447,0.001493192757601,7.40071674122733,57.0875553231347,101.700892857143,0.032188122613576,0.001036075237387,0.228734978323362,6.517857142857139,0.958763216205617,7.4583407311987535e-155
Image2087,1,5.859130859375,668.170036598753,25.848985214099887,0.002597361242987,4.9258553100455,25.419395290844694,59.6651002506266,0.04249695666081702,0.001805991325431,0.3704208564695121,4.55545112781955,0.968148932912381,7.4583407311987535e-155
Image2088,1,6.43438720703125,671.035671699148,25.9043562301623,0.003233789815587,4.52150406806849,21.2802575102987,103.779625779626,0.047434176292652,0.0022500010805620004,0.376399982557355,5.16839916839917,0.9457987642740808,7.4583407311987535e-155
Image2089,1,4.76885986328125,527.727805989976,22.972326960714607,0.002680838822806,5.22373789848027,28.081284174181103,111.59858630952401,0.043172397361278,0.00186385589392,0.31833613359101,6.285342261904758,0.9151674810585432,7.4583407311987535e-155
Image2090,1,1.45341491699219,118.43010183948499,10.882559526117301,0.011401571907918002,7.74091984557898,61.0108959299049,19.540909090909103,0.089253099119747,0.007966115702479,0.471807140712501,2.5063636363636403,0.8955720626734309,7.4583407311987535e-155
Image2091,0,12.8710784912109,637.4653587334369,25.2480763372863,0.069108185031423,2.37742680830096,5.8892468385189005,73.8712537462538,0.2297381561723081,0.05277962040145201,0.5754185756929361,3.2119130869130896,0.963903036761325,7.4583407311987535e-155
Image2092,0,9.17082214355469,490.686585047586,22.1514465678336,0.07287733354169999,2.80306925642567,8.05280831801301,76.1015578947368,0.236179069112782,0.05578055268698099,0.5696271332098299,3.59915789473684,0.96155494623784,7.4583407311987535e-155
Image2093,0,4.842071533203129,290.47239549150396,17.043250731345402,0.070138586192647,3.89054364836954,15.421739356463899,100.860685854256,0.2316666173887469,0.053669421612344,0.5467534497696379,4.22657685241886,0.949616001714353,7.4583407311987535e-155
Image2094,0,3.52317810058594,229.703691826738,15.155978748557901,0.119495102837403,5.85201049370392,41.533393514425,156.5380859375,0.308083048611159,0.09491516484154597,0.5046862145255491,5.25260416666667,0.9393327998461828,7.4583407311987535e-155
Image2095,0,5.20613098144531,349.2929473324,18.6893806032303,0.13965013015153302,4.06183201820866,17.0395669904668,97.07688270795059,0.334304574298233,0.11175954839672304,0.60884535789651,3.5429021254264,0.966251716894798,7.4583407311987535e-155
Image2096,0,7.8952331542968786,484.483173716583,22.0109784815801,0.210237571816718,3.33984743971806,11.9368677544941,99.6694915254237,0.417253765287765,0.174100704646817,0.65864924683086,3.1589330369547097,0.9648658564845268,7.4583407311987535e-155
Image2097,1,1.32534790039063,114.754812718895,10.7123672789396,0.003061937633279,8.827231862290539,81.07861390656221,156.230357142857,0.046140072063229,0.00212890625,0.307617762341537,7.55,0.924037880268716,7.4583407311987535e-155
Image2098,1,4.23042297363281,337.9510842233812,18.3834459289705,0.0057345182771690005,4.81628633836772,23.9849485142865,161.526477146042,0.063573870370374,0.0040416369938690005,0.367248629659397,6.08333333333333,0.9113826445795709,7.4583407311987535e-155
Image2099,1,8.01901245117188,622.264329171726,24.945226580885702,0.010077515518477,3.57839045708305,13.247466653057305,106.32909453041201,0.084700465860272,0.007174168916947,0.417032209974053,4.65757622184771,0.949484025463415,7.4583407311987535e-155
Image2100,1,16.5630187988281,1044.3398922444999,32.3162481152207,0.007151082528587,2.46382253906743,6.261017379054708,111.85829865927,0.070995840138627,0.005040409316989,0.41395388049392107,4.6536446293727805,0.929441121672732,7.4583407311987535e-155
Image2101,1,15.5022583007813,1003.84890933988,31.6835747563289,0.004511501464332,2.57058251821696,6.82209991169373,118.795918367347,0.056164633590489,0.0031544660663540003,0.397366350652327,4.998340799734531,0.921233073885904,7.4583407311987535e-155
Image2102,1,11.9046020507813,852.499943380985,29.197601671729608,0.0027806460198209993,2.93858693952088,8.89181750716741,94.0257703081233,0.04396663497133,0.001933064990702,0.367888689638401,4.710588235294121,0.9225578071624708,7.4583407311987535e-155
Image2103,1,5.81092834472656,512.356753625692,22.6352988410953,0.002887883086177,4.2719393132624,18.701794428844604,42.2911522633745,0.044787809952835,0.002005947920371,0.378054432379107,3.68158436213992,0.935462049742297,7.4583407311987535e-155
Image2104,1,6.62828063964844,576.113845049733,24.0023716546872,0.002797286111638,4.03412707781355,16.7434326418618,117.118725447403,0.044086902667837005,0.001943654986843,0.381561772202578,4.721955477957219,0.8998346164151341,7.4583407311987535e-155
Image2105,1,6.2472839355468786,560.963716315012,23.684672603078397,0.0028508602695290004,4.20378763801525,18.2042331482254,130.913333333333,0.044500248413279014,0.001980272108844,0.391441257798508,4.8938095238095185,0.883945555889791,7.4583407311987535e-155
Image2106,1,2.994140625,266.22675935435103,16.316456703413,0.00825682248069,5.81333085601305,35.0102500084828,35.224213075060504,0.075921794760241,0.005764118919616001,0.4034435882689,3.4469733656174304,0.9230923120064608,7.4583407311987535e-155
Image2107,0,13.6141204833984,848.873555916603,29.1354347130192,0.070590565081315,2.51289987925925,6.4709955308045,165.830621301775,0.2315043622071689,0.053594269720948,0.59349471591023,3.695710059171601,0.939456995986646,7.4583407311987535e-155
Image2108,0,8.59161376953125,608.370666869163,24.6651711299387,0.111395156566987,3.19045762151451,10.3378547890332,205.408878504673,0.29547936755578,0.08730805665116399,0.628822116406803,4.05097706032285,0.9362617208523392,7.4583407311987535e-155
Image2109,0,1.86459350585938,140.97235641192802,11.8731780249404,0.183606597191654,6.565586811214532,43.338340953192386,362.162264150943,0.386562011427979,0.149430188679245,0.673829249361032,5.83547169811321,0.881521147993802,7.4583407311987535e-155
Image2110,0,3.14321899414062,256.209904707696,16.006558178062402,0.112553651419962,5.740201032166389,34.635366232898505,111.312626262626,0.29839526548836304,0.089039734465871,0.499391109640812,5.1393939393939405,0.969935387870077,7.4583407311987535e-155
Image2111,0,4.16900634765625,368.295018510585,19.19101400423089,0.14991778137117998,5.15219063617278,27.519545453499,84.0066666666667,0.34776669805827404,0.120941676278354,0.543580240505465,4.30470588235294,0.9816722013203648,7.4583407311987535e-155
Image2112,0,6.8999938964843786,589.074736733068,24.27086188690189,0.24969507396522306,4.04664101215094,17.2546093751677,92.58240155566358,0.458425534940118,0.21015397108513395,0.623296614377785,3.7487603305785098,0.9805437466153342,7.4583407311987535e-155
Image2113,0,12.6168365478516,1022.47191526009,31.9761147618044,0.103153601507757,2.9853673863583303,9.262783027631132,130.421146229084,0.284845025943664,0.081136688804846,0.49488929634705,5.30062242340959,0.973657414242572,7.4583407311987535e-155
Image2114,0,14.2823333740234,1153.45357730491,33.962531962515804,0.14036606321586198,2.8145239129624904,8.327684776100941,132.791396979504,0.33576622423375,0.112738957336189,0.5292955771110051,5.0176645091693635,0.97551154963658,7.4583407311987535e-155
Image2115,1,0.1993408203125,26.5266045682736,5.1503984863575,0.012967479318535,26.1696090550073,692.440333874372,83.4886363636364,0.095075003015236,0.009039256198347,0.189620568224459,7.23863636363636,0.7832094778958909,7.4583407311987535e-155
Image2116,1,0.041244506835937986,9.28924640822383,3.0478265055976896,0.157944863346803,73.9279843637517,5466.62913845194,7.25,0.342326598440729,0.1171875,0.465,1.75,0.6777777777777779,7.4583407311987535e-155
Image2117,1,6.64668273925781,992.569330597377,31.505068331895103,0.001298998349007,5.2462694338062,28.846321459534106,73.1043010752688,0.030022066797666,0.000901324494804,0.296166420190404,5.24982078853047,0.975123239060238,7.4583407311987535e-155
Image2118,1,9.08992004394531,1317.99010504998,36.304133443039,0.0015834831601920002,4.45246416478974,20.6921932947256,56.302436440677994,0.033154093172424,0.001099193894086,0.33333123225936795,4.513241525423731,0.9757807610461128,7.4583407311987535e-155
Image2119,1,8.03915405273438,1264.64540207964,35.561853186801706,0.0017971582340539996,4.82973987244017,24.090448275925198,45.7749919639987,0.035320396858701,0.001247530434256,0.33332732981005603,4.2301510768241695,0.9799503090307092,7.4583407311987535e-155
Image2120,1,15.2619781494141,2006.9934093500601,44.79948001204989,0.002939503482754,3.44075898162721,12.386698234337098,85.8021929824562,0.045377370937897,0.002059105793236,0.34919120804437503,5.041374269005849,0.981156259381124,7.4583407311987535e-155
Image2121,1,12.1497802734375,1745.1273634004,41.774721583756794,0.004659701190665999,3.86441227979509,15.440774328693301,66.79660690186999,0.057302167867241,0.003283538442286,0.35595127754219896,4.6389049546944285,0.985980000293067,7.4583407311987535e-155
Image2122,1,4.57438659667969,755.7044746957359,27.490079568741397,0.0020433904136210003,6.432316483402951,42.7002464046451,48.2416335791265,0.037663245152658,0.001418520035429,0.32741329151232296,4.32558139534884,0.9819049762113052,7.4583407311987535e-155
Image2123,1,9.21365356445312,1228.95734027138,35.056487848490704,0.017167710213207,4.26977223590187,19.0846999331375,92.9746700723712,0.111660752388141,0.012468123623886,0.40885654476732,5.01298424861643,0.985136110608802,7.4583407311987535e-155
Image2124,1,2.35000610351562,411.5295609389911,20.2861913857429,0.00341942868734,8.97885450848498,82.1786881415894,111.07718894009199,0.048762805149927,0.0023778111660900003,0.285701249675238,6.78456221198157,0.957571438420491,7.4583407311987535e-155
Image2125,1,2.95372009277344,380.386613702113,19.5035026008692,0.017480953489633,7.16430019351673,54.039833727954,161.467948717949,0.112595345196325,0.01267771175988,0.348833771214036,7.0390442890442895,0.9704810830246672,7.4583407311987535e-155
Image2126,0,4.5250244140625,239.315135995798,15.469813702685599,0.118476670276896,3.8481771735098302,15.2117130216007,53.4631687774619,0.305874390931073,0.093559143027455,0.6369049569234579,2.53372964590333,0.9697701311126572,7.4583407311987535e-155
Image2127,0,6.1534118652343786,332.68577695625197,18.23967590052661,0.252099917130643,3.41537786320342,12.294651600252,62.5145912910619,0.460436005181198,0.21200131486722,0.705448446356287,2.34178762414056,0.970440791390209,7.4583407311987535e-155
Image2128,1,0.287109375,23.1209374478785,4.80842359280862,0.024952893985712,16.9848216045035,290.398405084724,348.149019607843,0.132900103551612,0.017662437524029,0.495600820451421,6.71372549019608,0.7687884301672809,7.4583407311987535e-155
