Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,PSNR,SSIM,DC,TS
Image3073,1,4.414642333984375,398.7421713153472,19.968529523110785,0.011096778659392565,4.901180886236037,24.693511028490928,87.64155038759691,0.0888373445890984,0.007892073793642209,0.4647732984763135,3.678759689922481,0.9547509300343228,7.4583407311987535e-155,63.70469957276412,0.9607946753574246,0.5244338498212158,0.3554119547657512
Image3074,1,0.2255706787109375,19.654984098222226,4.433394196123578,0.008241675989158006,20.448314786289448,431.36296272489113,341.99404761904765,0.0757614408414158,0.005739795918367346,0.2183175154592709,8.208333333333332,0.6067116975913799,7.4583407311987535e-155,77.53958908749253,0.9969623497500604,0.5657894736842105,0.3944954128440367
Image3075,1,6.920501708984375,648.594162685269,25.467511906059237,0.0011653457138795292,4.730872797953312,24.918845457298694,217.88431590656285,0.02844471007517908,0.0008091015312609942,0.2855255846419027,8.025213199851686,0.945608126006342,7.4583407311987535e-155,64.5889186005895,0.9594435898987588,0.4628712871287129,0.30112721417069244
Image3076,1,7.752166748046875,850.7803488417787,29.168139276302465,0.0009535950505194066,4.6671571100685885,23.79744390316105,162.71311146752203,0.025726114867496853,0.0006618329861756428,0.2555654343831334,7.630112269446673,0.9669144946563276,7.4583407311987535e-155,64.48672694877263,0.9550884520397752,0.6922188870930501,0.5293079096045198
Image3077,1,10.81884765625,1077.0209598166766,32.81799749857807,0.0012007198338267824,3.909117313183749,16.88115273472327,126.70458113315256,0.028876846053167506,0.0008338722379783359,0.2768508681756771,6.777365491651205,0.9684532918088364,7.4583407311987535e-155,67.13164837720129,0.9698467221411264,0.8789447320086826,0.784033363121835
Image3078,1,8.786270141601562,973.3068346661994,31.19786586717431,0.0012683207099795225,4.298001257096919,19.893144305815387,143.51090102257376,0.02968118400231176,0.0008809726837790873,0.2800532613443116,7.049006366968937,0.9633459036300428,7.4583407311987535e-155,62.51904413825778,0.9432985622465266,0.4679015478304999,0.30539913878767805
Image3079,1,13.179855346679688,1069.9443140276812,32.71000327159386,0.003522595649287687,3.5198880223039537,14.293363452794368,114.17216117216115,0.04954707596579761,0.0024549127367605194,0.3465806143302513,5.5197395197395185,0.964051244921429,7.4583407311987535e-155,69.79110293915696,0.982632274200836,0.920525783619818,0.8527538403896591
Image3080,1,4.81884765625,650.197180837451,25.498964309113635,0.0010672285580060493,5.934589382101054,37.139266372846855,120.45588235294115,0.0272089239401616,0.0007403255419814986,0.24435715623957416,6.9567226890756295,0.9686944892108844,7.4583407311987535e-155,64.38052144945608,0.9622053669882821,0.5366350067842606,0.3667130273528048
Image3081,1,2.3590240478515625,162.01084273678072,12.728347997158963,0.002273181847119487,6.570715373398963,46.71775506086334,131.8531187122737,0.03974302893588421,0.0015795083489985296,0.3207767327540571,6.291079812206572,0.9419928498503334,7.4583407311987535e-155,75.6066561958595,0.9946025553567612,0.3178807947019868,0.1889763779527559
Image3082,1,5.892242431640625,373.62355399284723,19.32934437565969,0.0048303641218488255,4.189629247206998,18.982536387546553,134.21375,0.05838960579430912,0.0034093460648148177,0.3483049588122702,5.99125,0.9411563829948316,7.4583407311987535e-155,73.32953596008522,0.992411255825126,0.42,0.26582278481012656
Image3083,1,0.424072265625,58.31722951019857,7.636571842796908,0.006509176943505588,18.52174434711445,348.93774600905465,222.010101010101,0.06728743734582944,0.004527599224568923,0.2342350413503315,7.080808080808081,0.8298385828198686,7.4583407311987535e-155,71.02211133232184,0.9918634012781792,0.2371134020618557,0.13450292397660818
Image3084,1,1.883056640625,164.69859929492213,12.833495209603742,0.001384138542455918,8.707436417218776,85.14516032045749,154.55705705705705,0.030990641802628068,0.0009604198793387984,0.2409567105619097,7.093593593593594,0.9584946290775598,7.4583407311987535e-155,72.15567997290668,0.9902187395764748,0.6893732970027248,0.5259875259875261
Image3085,1,0.6591949462890625,75.13000097963128,8.667756398263121,0.0026953191844734147,14.184995820603053,210.90177053618592,149.19230769230768,0.04324904562418718,0.0018704799474030247,0.13610597882689962,9.028205128205126,0.9403431218694616,7.4583407311987535e-155,69.27099118068054,0.984809402783454,0.2934609250398724,0.17196261682242991
Image3086,1,0.366607666015625,48.73121492696264,6.980774665247593,0.006915856200962358,19.63870877898521,393.39849917483576,193.50588235294117,0.06935191836795056,0.0048096885813148785,0.16927481543365447,10.2,0.8331821359506887,7.4583407311987535e-155,67.87461634048567,0.9805327301967424,0.20752269779507126,0.11577424023154848
Image3087,1,1.504638671875,164.84703197622915,12.83927692575517,0.003682446575988389,9.05234727637427,84.1609622985132,56.9827027027027,0.05061491853284162,0.002561869978086194,0.2730802782221664,4.997837837837838,0.9714411054737424,7.4583407311987535e-155,70.42023927248867,0.9868044150173036,0.7428139183055976,0.5908543922984356
Image3088,1,4.404464721679688,327.0796456508428,18.085343393224328,0.1371252929323453,4.607420157561746,22.29551675865584,263.6487889273357,0.3315074832937374,0.1098972114797476,0.5376254932514619,6.425951557093425,0.9193649258809382,7.4583407311987535e-155,62.23448750712092,0.9391819127411112,0.2798327436474751,0.16267763649962602
Image3089,1,0.094482421875,11.329443810966039,3.3659239163959187,0.030768321608464308,35.93704690904619,1300.9522251492358,633.9166666666666,0.1473139127471974,0.021701388888888888,0.263340749792495,11.166666666666664,0.6687904560099852,7.4583407311987535e-155,75.360763463505,0.9961964251878124,0.2482758620689655,0.14173228346456693
Image3090,1,16.408233642578125,1366.7614475757664,36.96973691515489,0.0018014058838157511,2.8618039162150843,8.672365826071777,121.23062273852602,0.035389557796873534,0.001252420801058253,0.2955278210663644,6.299371548276517,0.9505097803034208,7.4583407311987535e-155,64.81133144662002,0.9534863134022248,0.6985132829636851,0.5367041198501873
Image3091,1,15.83892822265625,1577.1214852419132,39.71298887318749,0.0016985707958533966,3.3107578894750733,11.777115799719136,153.82720883534137,0.03443365273540653,0.0011856764407025696,0.2861759160987287,7.095682730923697,0.9710855453457606,7.4583407311987535e-155,67.09585467333261,0.9693673794615222,0.8724925867783011,0.7738242574257426
Image3092,1,21.56407165527344,1959.1304223936718,44.26206527483407,0.005924423230571383,2.8415551100882053,8.869108685669927,121.82527289266218,0.06489079947408377,0.00421081585638575,0.3166020359291528,6.413811400848997,0.9755051094810282,7.4583407311987535e-155,66.63412298697054,0.9637066684054176,0.8944018703727756,0.8089755639097744
Image3093,1,17.576019287109375,1911.8766679791813,43.72501192657563,0.001893877428248196,3.1576120294181917,10.65230904453589,140.7736956521739,0.036389836862001736,0.0013242202268431002,0.2655990691880362,7.128478260869565,0.967559152057559,7.4583407311987535e-155,67.16773953908239,0.9664427281871532,0.9086520137212551,0.8325960419091968
Image3094,1,16.766067504882812,1768.082629379879,42.0485746414772,0.002594519284667287,3.1879125338127614,10.936975127359164,134.92908653846158,0.04265270196978432,0.001819252985323243,0.278746452407904,6.771088286713287,0.9677255221147372,7.4583407311987535e-155,66.7477766270163,0.966252801659832,0.8791577662496185,0.7843724475905255
Image3095,1,13.741851806640625,1461.790562938578,38.23336975651738,0.003092079852863127,3.491208384809577,13.219387778325462,112.99515244291365,0.04659830794512576,0.0021714023033487712,0.2946293608842433,6.24990432453119,0.9735043228656576,7.4583407311987535e-155,70.53674850515404,0.9820642940687656,0.937179730499146,0.8817857142857143
Image3096,1,0.4625091552734375,73.52258059104892,8.574530925423787,0.007912779229262822,18.813758922287803,357.80505131554673,44.494444444444454,0.07422438453270773,0.00550925925925926,0.2454554168009289,5.038888888888889,0.9302189806531468,7.4583407311987535e-155,71.58529496320304,0.9914892914715276,0.3719806763285024,0.228486646884273
Image3097,1,0.962921142578125,100.09579460021256,10.004788583484038,0.10998539862769416,11.271533150658975,133.5253579193936,473.7107692307692,0.2946679339892604,0.08682919132149912,0.4413839638653282,8.927179487179489,0.9127122779102452,7.4583407311987535e-155,70.33173369500248,0.9885257033296224,0.3440453686200378,0.2077625570776256
Image3098,1,7.7351226806640625,978.1164275489917,31.27485295807147,0.0016259968626986707,4.598481029267286,22.345075552608108,140.86666666666662,0.03363096496353833,0.001131041804378743,0.2804528338732511,6.7488372093023274,0.9583517892556352,7.4583407311987535e-155,62.90201615587573,0.9470738006494256,0.5417661097852029,0.37152209492635024
Image3099,1,9.895950317382812,1313.3174461452631,36.23972193802352,0.0011470763021398296,4.288021160959306,19.52268474271238,177.19354166666665,0.028243961375250943,0.0007977213541666673,0.2532078113848533,8.047708333333333,0.9649003414434524,7.4583407311987535e-155,63.07271147601229,0.9477646170852608,0.6321243523316062,0.4621212121212121
Image3100,1,19.638946533203125,1682.3727098325974,41.016736947648546,0.002863679832419965,3.00744103419263,10.346519567528134,151.4100851029985,0.04477294837150008,0.0020046169058770113,0.2980160231696982,7.059174421379146,0.9619267586584987,7.4583407311987535e-155,66.74229656973519,0.9661331960637428,0.8681629260182876,0.7670387779083431
Image3101,1,6.573822021484375,908.4194661441362,30.13999777943151,0.000909417069475156,5.279767020385574,29.80556094411289,225.68225806451613,0.02511782846847841,0.0006309053069719043,0.23487121960448065,9.313870967741934,0.9487914587868224,7.4583407311987535e-155,67.11968433432085,0.9703218213316688,0.7654081961923201,0.6199686356508103
Image3102,1,3.551849365234375,388.7118343446176,19.71577628054796,0.0020821635445703365,6.042562340008968,38.196643529282994,86.63461538461539,0.0380263844870869,0.0014460059171597633,0.28537975754140144,5.729807692307693,0.9410332162566041,7.4583407311987535e-155,69.88042114782621,0.9863554341754456,0.4832214765100672,0.3185840707964602
Image3103,0,14.553665161132812,905.5464534297032,30.09229890569518,0.08185559801962748,2.6038579849239007,7.209631186204254,109.92453773113442,0.25198478435090643,0.06349633154437283,0.4763237341899496,4.869190404797601,0.9672431413345358,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3104,0,3.902008056640625,275.2441287844516,16.590483078694593,0.13701541259349673,4.8635081834301745,24.905657237615014,192.79128919860625,0.3314653943142024,0.10986930762786963,0.4915921207410735,6.503135888501742,0.9353062689145952,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3105,0,1.0087890625,64.56641276969458,8.035322816769378,0.3156432620765631,9.14976677474164,90.34922540144292,208.2938775510204,0.5212751930641623,0.2717278269040796,0.6351581510604736,5.455287569573286,0.8975707970782847,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3106,1,2.13299560546875,186.01056040062332,13.638568854561806,0.0034597286441935197,6.831117210795783,48.146195951909455,93.21142857142857,0.0490473622020295,0.002405643738977072,0.34981743634630963,5.457777777777778,0.8946714306531697,7.4583407311987535e-155,73.11051754560692,0.9926926653056648,0.2823529411764706,0.1643835616438356
Image3107,1,10.336257934570312,1012.8329357947003,31.825036304687856,0.004648107939684635,3.5537391115699988,13.106334808183027,58.25848522941546,0.05711065331272331,0.003261626721806075,0.4061742636456697,4.101979886863608,0.97730609656473,7.4583407311987535e-155,103.26210558149177,0.9338308789867508,0.501877773984295,0.3350045578851413
Image3108,1,13.893722534179688,745.3341280306872,27.300808193727303,0.00460961221047879,2.5698986004389406,6.938248183989004,87.93685655456419,0.056871424279265524,0.003234358899552232,0.3861702620337901,4.733928162891788,0.9347195713155756,7.4583407311987535e-155,61.59198156162791,0.9313597563939884,0.24753623188405802,0.14125041349652662
Image3109,1,12.98736572265625,720.2661539109033,26.837774757064032,0.003330217326224703,2.65431905429324,7.346345281329117,95.32989690721651,0.04813897474366879,0.002317360889371581,0.3932972447175376,4.651595097004627,0.9341061827430878,7.4583407311987535e-155,62.91560910850298,0.9475156984327224,0.30852601156069365,0.1824006834686032
Image3110,1,14.317352294921875,736.1412570211215,27.13192320903775,0.05035903016302022,2.4124618549446466,6.2306089693654965,97.4483850931677,0.19484103275942002,0.03796302804675738,0.5202984586412968,3.771863354037267,0.9542444057559328,7.4583407311987535e-155,60.74228262398905,0.8894656880414743,0.5975780752071383,0.4261043446646065
Image3111,0,0.4366912841796875,28.98223900815532,5.383515487871778,0.5313970516769683,12.500917789858134,157.2284889619288,221.51168831168832,0.6962986134913245,0.4848317591499409,0.8317965451642851,3.867532467532469,0.8774882984417495,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3112,0,16.977371215820312,780.6235603065869,27.93964137755864,0.05668266073627204,2.1197970911851973,4.877371249025048,98.10761190638493,0.20715439744053832,0.0429129443789525,0.5332151692353181,4.0972506248579865,0.9589431865237836,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3113,0,16.34368896484375,773.1673906718138,27.8058876979645,0.062342885509842426,2.1569581397295243,5.036102703496124,96.05223880597015,0.2176132071966624,0.0473555079464175,0.5574300071583943,3.8397825686382903,0.961373406258054,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3114,0,15.360366821289062,726.504682194505,26.953750800111383,0.06873119527328614,2.2641553112798727,5.586343125345465,98.4549290372075,0.22938795176172885,0.05261883241344123,0.5356133334553733,3.977752205600308,0.9589177823557692,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3115,0,14.783477783203125,702.7717825919198,26.509843126505288,0.0689170011579813,2.2956480933831527,5.700132220416818,85.57842938311687,0.2296723296439678,0.05274937900408741,0.5306654463953817,3.791801948051948,0.9629114636570296,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3116,0,12.88958740234375,637.0055344203573,25.238968568868998,0.08682624317532625,2.412148820655437,6.112023499718903,87.67247386759581,0.2592935236289345,0.06723313139590884,0.5631144840019039,3.7749018306509603,0.9623100504741062,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3117,0,11.20343017578125,568.1860258507586,23.8366529917847,0.07850509015255447,2.593699963244421,6.9926178569148245,94.58742571160464,0.24567260459385365,0.06035502864792796,0.5577530807903281,4.099092899593368,0.9578595272218046,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3118,0,8.763824462890625,462.2679860528002,21.500418276228967,0.0893362949854691,2.9363844319402235,8.904825627333791,97.84131983502064,0.2632370732402697,0.06929375672810309,0.5547143451402307,4.314960629921258,0.9552897745892708,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3119,0,0.411529541015625,19.323885554215508,4.3958941700427125,0.2669870155577695,12.002662809465654,153.59533573240674,169.20544217687075,0.4754299076754788,0.2260335971123143,0.6101993606040331,5.355102040816325,0.8432759860565037,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3120,1,4.5877685546875,773.4041795772728,27.81014526350541,0.0015212895359932586,6.43761217679415,42.50545685253825,59.52729384436701,0.032491795184023516,0.0010557167542805342,0.27167823909021505,5.2020905923344944,0.9751666513631024,7.4583407311987535e-155,61.02504674630249,0.9346822569717766,0.4184034604797483,0.26454500248632523
Image3121,1,6.7760009765625,1071.5010608097773,32.733790810258704,0.001354014518763935,5.33573488139676,29.691752908848372,69.10569105691056,0.03065253710765369,0.0009395780311360864,0.3167902124684537,5.241685144124169,0.9805649662284068,7.4583407311987535e-155,61.5371225818476,0.9387356454942456,0.4898117601397245,0.32433821639681315
Image3122,1,7.27117919921875,1196.6911283818256,34.593223735029746,0.0011251487355550982,5.220687153953867,28.248623524308638,105.60678210678208,0.02793894513118793,0.0007805846550435296,0.285548379351422,6.3564213564213565,0.969880416658298,7.4583407311987535e-155,62.070798870651494,0.9438420552620008,0.5514180976268571,0.3806606286627597
Image3123,1,6.3870849609375,1048.3112064215345,32.37763435492986,0.0013979101139411825,5.481609383560609,30.933887825319985,74.90517241379311,0.031147330473943562,0.0009701561956530533,0.2788489547604965,5.529967159277503,0.9735871227206894,7.4583407311987535e-155,62.592141833436244,0.9491752298722412,0.5705955851728447,0.3991841491841492
Image3124,1,2.90447998046875,464.725903778211,21.557502262048143,0.0018832642030658874,7.727728133978452,60.925775059824105,50.542147293700104,0.03615181683666968,0.001306953860592113,0.22326478277256145,5.269742679680569,0.9592051683680732,7.4583407311987535e-155,62.23642762098791,0.9474417459544948,0.3463785046728972,0.20946661956905688
Image3125,1,13.826263427734375,936.3684033656534,30.60013730958823,0.0034741856518248565,2.9279698099852283,9.529912605642807,48.400840336134436,0.049160927412662855,0.002416796784073106,0.3985879109716473,3.662278244631185,0.9692111523515999,7.4583407311987535e-155,66.71499952940393,0.96547230092681,0.8325639949643306,0.7131560028756291
Image3126,0,16.252960205078125,722.0470886876926,26.870933900549353,0.04902220787565298,2.096490789170938,4.647674029578493,64.28739224137931,0.1913593927727701,0.036618417202363314,0.5968774145208673,2.515625,0.9624076454349187,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3127,0,5.656753540039063,275.69980537486214,16.604210471288965,0.08392376597492247,3.279109257185268,10.957532003036768,70.18031450203844,0.25407962677471324,0.06455645674197759,0.608313552477609,2.6306348281887013,0.9495889148026982,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3128,1,0.4604644775390625,68.68401154388029,8.287581766949891,0.009367760225021695,18.298605625537736,339.015275838815,56.640625,0.08085507654302096,0.006537543402777778,0.29962460757976833,4.932291666666667,0.909401705656078,7.4583407311987535e-155,69.330214073207,0.9828333087748444,0.30303030303030304,0.17857142857142858
Image3129,1,0.17138671875,26.790040338673855,5.175909614615953,0.02068217184515533,30.34922372408895,924.2880201057527,33.49206349206349,0.12036310228653252,0.014487276392038296,0.270447633323192,4.507936507936508,0.8157756878788635,7.4583407311987535e-155,74.12134842056147,0.9950863975097668,0.271356783919598,0.1569767441860465
Image3130,1,9.794754028320312,925.3506490209653,30.41957673967482,0.012560240053960827,3.453736939976644,12.132915918244398,131.41379310344826,0.09451710663180296,0.00893348344604761,0.457703022677285,3.916949975716367,0.9388788748111992,7.4583407311987535e-155,72.27149869840484,0.9898767891418072,0.4422110552763819,0.2838709677419355
Image3131,0,5.180099487304688,438.12227591295135,20.93137061716101,0.14020691389083353,4.39358609466412,19.784451973755782,319.4786532454009,0.33540968251851594,0.11249965512717168,0.5660625644879971,6.226657410621313,0.9237525525493876,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3132,0,1.7324981689453125,143.1047834698371,11.962641157781048,0.3577957549671402,7.329101992057272,55.36256356958589,275.07752639517344,0.5586297378332019,0.3120671839915919,0.6753336732621092,5.334539969834085,0.9223657030687602,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3133,1,0.2499847412109375,31.877414687537126,5.646008739590926,0.008540245681163162,23.21195481090864,550.1110702650866,180.77685950413223,0.07708577729825468,0.005942217061676115,0.17276239536375815,8.776859504132233,0.7776617213992806,7.4583407311987535e-155,74.43169075796116,0.9942986716145268,0.5018450184501845,0.3349753694581281
Image3134,1,0.55340576171875,66.36638001986165,8.146556328895151,0.005260016269239004,15.434186844215708,245.0804974400357,203.70915032679738,0.060479593213469775,0.003657781195266778,0.246489755766327,8.042483660130719,0.8898995847162512,7.4583407311987535e-155,72.35046350686518,0.9911240603473264,0.5791505791505791,0.4076086956521739
Image3135,1,0.3874664306640625,53.149361501744345,7.290360862244363,0.007221582208880649,19.48277564582097,387.0202292741652,298.07692307692315,0.07089828516793374,0.0050265668397536534,0.22982382000113066,9.043956043956047,0.8439217812825266,7.4583407311987535e-155,70.01794012482435,0.9879740988054934,0.3279279279279279,0.1961206896551724
Image3136,1,0.4951019287109375,57.66824987610684,7.5939614086527225,0.003666840628723162,17.043938898303562,305.35551139844364,244.9534161490683,0.0504598658673041,0.0025461980633463216,0.1659033313770923,10.636645962732919,0.9425205813926836,7.4583407311987535e-155,70.44586144013468,0.9886382359981688,0.2555066079295154,0.14646464646464644
Image3137,1,4.686080932617188,362.0360379369844,19.027244622829247,0.12233977385109075,4.529023431450682,21.636525625087838,267.19481216457956,0.3117303775546424,0.09717582829035992,0.5466029472017558,5.949731663685153,0.9223428101865038,7.4583407311987535e-155,64.10043292521132,0.9546309229608764,0.3201119925338311,0.1905555555555556
Image3138,1,3.6551361083984375,534.5889382010778,23.12117942928253,0.005161783407282089,6.546989819742426,43.196515236375504,23.047096774193548,0.05992190547256536,0.0035906347554630594,0.4052091718011334,2.875483870967741,0.9586039342739554,7.4583407311987535e-155,61.97839230330237,0.9442799588871924,0.2958790394307738,0.17362560890744608
Image3139,1,10.831893920898438,1328.9549837430236,36.45483484728773,0.0011650433778862884,3.9700115725705807,16.632878504487916,166.9246031746032,0.028442712416638382,0.0008089878896155951,0.32181198926603777,6.076839826839827,0.9605317881769888,7.4583407311987535e-155,62.74431584263713,0.9470854569559098,0.6683325004164584,0.5018764073054791
Image3140,1,10.559524536132812,1437.0211235275958,37.90806145831775,0.002023407163822306,4.125633117854665,17.794520907438297,71.70506912442396,0.037504123828944136,0.0014065593041767753,0.3278375234476845,4.9530791788856305,0.9815850990127908,7.4583407311987535e-155,62.380449436017386,0.9412794160093128,0.6730101193173237,0.5071704985203733
Image3141,1,12.242355346679688,1559.671087714504,39.49267131651775,0.0014025710039527667,3.8150978399020965,15.337861934300545,72.77011494252872,0.03120504374978258,0.0009737547554258453,0.32535836204144664,5.1053353920054905,0.9820731543803699,7.4583407311987535e-155,62.354449688713665,0.9410695088170536,0.7004126547455296,0.5389500423370025
Image3142,1,13.294967651367188,1620.9188374475214,40.26063632690772,0.002925779878195457,3.6430952395490865,14.057141501088278,73.98734365693866,0.04528009745281651,0.002050287225336561,0.3481229354844284,4.903365098272782,0.9847554931669282,7.4583407311987535e-155,64.19687979946593,0.9544746590508844,0.8237912699394089,0.7003784693019344
Image3143,1,12.719696044921875,1499.4027380124703,38.72212207527463,0.009626833096620336,3.6594943633542494,14.249730676066987,100.12722829212193,0.08313041029360038,0.006910665115582339,0.3665207317644556,5.173231742380679,0.9819834937190236,7.4583407311987535e-155,66.41029079613969,0.9661831797422076,0.8973621103117506,0.8138321009134406
Image3144,1,8.844879150390625,1047.9974035455227,32.372788010079134,0.02218931996234284,4.2444237275076,19.1915586029217,151.43889943074004,0.12764017736517205,0.016292014877812584,0.3794866643690946,5.809677419354838,0.9740380553225988,7.4583407311987535e-155,66.28034259159303,0.9667277182094082,0.849846782431052,0.738898756660746
Image3145,1,0.1974334716796875,23.239737392217695,4.820761080184092,0.05736269287277095,24.959845475820646,634.4333559968924,701.3712121212124,0.20774710910306196,0.04315886134067952,0.3703735727055345,10.356060606060606,0.8638027629299402,7.4583407311987535e-155,80.42023927248866,0.9982137929926308,0.6458333333333334,0.476923076923077
Image3146,1,3.42431640625,467.2190001638555,21.615249250560485,0.0016518354366650313,6.724314347701074,46.65450787330867,112.79098873591991,0.0338588089509857,0.001146418943579349,0.2578938992330053,6.817271589486859,0.934699506674972,7.4583407311987535e-155,65.60244179007606,0.9706259578692568,0.5636902242911553,0.3924572775486152
Image3147,0,20.976821899414066,1144.4560660301731,33.82981031620149,0.06225220973244841,2.1062352954588595,4.798338832003823,166.39591626469348,0.21793432559274328,0.047495370271563836,0.4884488868257265,5.193087622348148,0.9488078913068212,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3148,0,21.23451232910156,1208.8501739021065,34.76852274546772,0.06377392566299656,2.0820788086580646,4.647309550789702,158.43760016025638,0.2206658856295405,0.048693433080669465,0.4871307655498313,5.211738782051282,0.9509719107625264,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3149,0,20.435348510742188,1227.1514395116471,35.03072136727485,0.06676323843417498,2.144625307292761,4.8820343351470665,161.15867549668874,0.2259309282757973,0.051044784351563455,0.5027120509305116,5.083125827814568,0.9527492469623168,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3150,0,18.011520385742188,1151.5827646382747,33.93497848294993,0.06839642188053204,2.3083490211933597,5.579498013579654,167.13011774550242,0.22892964320213244,0.052408781536655666,0.4922689396220181,5.103699719084336,0.9521812366578264,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3151,0,6.110137939453125,480.8840245077498,21.929068026428986,0.11817105920735975,4.110669278581833,17.538826082661814,239.25138757276298,0.30622404660713665,0.0937731667204498,0.4943326571081444,6.7873290916474875,0.9387307863668302,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3152,0,3.011749267578125,222.49510010413024,14.916269644389319,0.1464344793132672,5.609294822326094,33.01461160455337,219.52860915492957,0.34343866788381644,0.11795011859781038,0.5283456286152629,6.383362676056339,0.9302904948143188,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3153,1,7.656173706054687,1202.5821851677279,34.678266755530444,0.001297526858174718,4.968348621052584,25.43881544315586,89.57287581699345,0.030007581595708762,0.0009004549532231193,0.2568079052519914,6.1303921568627455,0.9757596712402704,7.4583407311987535e-155,112.34993344939323,0.9838676369484152,0.9056109071840588,0.8275035936751318
Image3154,0,27.888153076171875,2051.2958409255107,45.29123359906983,0.06305201854810165,2.103135450522164,4.7804177158693335,148.7879094589621,0.21951802570151108,0.04818816360788927,0.4773654220900687,5.72396025027604,0.975376710944648,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3155,0,20.602294921875,1174.1258076074982,34.265519222791575,0.08697713596278771,2.084535404277776,4.720420391990528,95.97001897533207,0.2600515434812969,0.06762680526700482,0.5201628139500986,4.028462998102467,0.9727259197683772,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3156,0,21.604812622070312,1171.8014933482996,34.231586193869255,0.06646909144310131,2.017552737066796,4.411045589141504,98.39106355017364,0.2255291996828871,0.050863419909603545,0.5216011991617142,3.957758377921712,0.9690469159916713,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3157,1,9.371429443359377,1183.3778595612328,34.4002595856664,0.002836767748366663,4.134463665203894,17.669800282096173,53.75994575045208,0.044395099577561936,0.0019709248665016397,0.3872140597284839,4.073688969258591,0.9751461172333372,7.4583407311987535e-155,113.88175324530792,0.9873113697680198,0.9553082494258964,0.9144403111261412
Image3158,0,16.666824340820312,1085.067129948199,32.94035716181898,0.14162978973040907,2.3768282639353657,6.044273837974835,95.40948905109488,0.3372714957659936,0.11375206185623064,0.5681302196952692,4.007612095933264,0.9770969236064112,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image3159,1,14.545303344726562,1141.673368747182,33.7886573978189,0.012342809844080135,3.0228308849098213,10.228869040383293,109.04269790289062,0.09395598121388578,0.008827726405864057,0.4744095419233576,3.5480823729454,0.9616978282155624,7.4583407311987535e-155,68.19154508580104,0.9732323037798888,0.8706739526411658,0.7709677419354839
Image3160,1,1.636627197265625,201.47711141777938,14.194263327759542,0.002489910867459861,9.176305460507008,86.9636920481222,133.7129629629629,0.04159426580107965,0.001730082947530864,0.22308561845040176,7.2615740740740735,0.922781535800446,7.4583407311987535e-155,117.04936015031862,0.9935875032245796,0.8731808731808732,0.7749077490774908
Image3161,1,3.3835601806640625,420.04599712666436,20.495023716177162,0.002078383576292329,6.471632627698544,43.106461769893684,62.40217391304347,0.037984288360540616,0.0014428061622567012,0.3327165659321071,4.929633867276888,0.9650473096493174,7.4583407311987535e-155,116.32933353611361,0.9929752284055762,0.9365638766519824,0.8806959403479702
Image3162,1,8.980056762695312,631.3175478063878,25.126033268432717,0.021766601858486896,3.4722968666901,13.2403767825086,148.7518894662258,0.12610282298637945,0.015901921965134142,0.4632890574474361,4.259211147850732,0.9406108434904684,7.4583407311987535e-155,68.35515517957691,0.976376503708198,0.8602809706257982,0.7548184670551322
Image3163,0,12.067825317382812,493.4133091642098,22.21290861558229,0.06221649345575162,2.3016990497754937,5.555117632961143,68.59206896551723,0.21706414956358625,0.047116845025762924,0.5615523696093525,3.081379310344828,0.9538191662462604,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
